Organizacion;Bodega;Localizacion;Cliente;NIT;Pais;Codigo;Producto;Descripcion;Paquete;Tec;Lin;SubL;Gramaje;Ancho;Rollos;Kilos;Mts;M2;Fecha;Representante;Coordinadora;Cuenta;Edad;Rango Edad;Codigo-N;Segmento;Mercado;Linea;Valor;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105027;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105028;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105029;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105030;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105031;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105038;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105039;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105040;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105041;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105042;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105046;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105047;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105048;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105049;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105050;SMS;1;O;60;260;1;14.04;900;234;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105054;SMS;1;O;60;260;1;13.26;850;221;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;124052.17084;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105055;SMS;1;O;60;260;1;13.26;850;221;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;124052.17084;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105056;SMS;1;O;60;260;1;13.26;850;221;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;124052.17084;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105057;SMS;1;O;60;260;1;13.26;850;221;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;124052.17084;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4105058;SMS;1;O;60;260;1;13.26;850;221;05/18/2022;FABIO DIAZ;;NSA;125;F 120-180;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;124052.17084;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125970;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125971;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125972;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125973;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125974;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125977;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125978;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125979;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125980;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125981;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125986;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125987;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125988;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125989;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125990;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125993;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125994;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125995;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125996;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4125997;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126000;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126001;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126002;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126003;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126004;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126010;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126011;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126012;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126013;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126014;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126017;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126018;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126019;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126020;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126021;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126024;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126025;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126026;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126027;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126028;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126031;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126032;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126033;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126034;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126035;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126038;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126039;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126040;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126041;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126042;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126045;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126046;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126047;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126048;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126049;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
CALI PLANTA;ALSILOG;;NITTA;860450430-4;Colombia;60095CO100260NSA;60095;SMS 60 GSM BLANCO   260 MM;4126052;SMS;1;O;60;260;1;14.04;900;234;07/01/2022;FABIO DIAZ;;NSA;81;D 60-90;0095-N;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;131349.35736;
